family_name,article_title,wikipedia_url,signal_fires,tier_if_applicable,exemplar_ids_matched,notes
jesus-seminar,Triumphal entry into Jerusalem,https://en.wikipedia.org/wiki/Triumphal_entry_into_Jerusalem,true,,,"Borg and Crossan cited in the scholarly-analysis section characterizing the entry as a planned 'counterprocession'; presented as one interpretation among others, contrasted with E.P. Sanders. Funk/Jesus Seminar not found."
jesus-seminar,Jesus,https://en.wikipedia.org/wiki/Jesus,true,,,"Funk/Jesus Seminar appear only as a citation anchor in the 'Authorship, date, and reliability' section. No substantive in-text discussion of the Seminar's conclusions; Crossan/Borg not found by name."
jesus-seminar,Gospel of Mark,https://en.wikipedia.org/wiki/Gospel_of_Mark,true,,,"Jesus Seminar named once in 'Comparison with other writings' as holding the view that Mark's apocalyptic language is a later invention — framed explicitly as 'other scholars, like those of the Jesus Seminar,' i.e. one view among several."
jesus-seminar,Gospel of John,https://en.wikipedia.org/wiki/Gospel_of_John,true,,,"Jesus Seminar named twice; once with the pointed claim 'The Jesus Seminar rated this account as black, containing no historically accurate information.' Stated fairly baldly but explicitly attributed to the Seminar's own rating system rather than adopted as the article's voice — borderline case."
jesus-seminar,Nativity of Jesus,https://en.wikipedia.org/wiki/Nativity_of_Jesus,false,,,"No mention of Funk, Crossan, Borg, or Jesus Seminar anywhere in the article."
jesus-seminar,Saint Joseph,https://en.wikipedia.org/wiki/Saint_Joseph,true,,,"Robert Funk appears only in a References footnote citing 'Funk, Robert W. and the Jesus Seminar, The Acts of Jesus' — pure bibliography entry with zero in-text discussion or framing."
jesus-seminar,Chronology of Jesus,https://en.wikipedia.org/wiki/Chronology_of_Jesus,false,,,"No mention of Funk, Crossan, Borg, or Jesus Seminar anywhere in the article."
jesus-seminar,"James, brother of Jesus",https://en.wikipedia.org/wiki/James%2C_brother_of_Jesus,true,,,"Crossan cited once regarding James's likely status as an older brother, explicitly presented as one scholarly interpretation among several competing views."
jesus-seminar,Census of Quirinius,https://en.wikipedia.org/wiki/Census_of_Quirinius,true,,,Funk & Jesus Seminar appear only in a References footnote ('The Acts of Jesus') — bibliographic citation with no substantive in-text framing.
jesus-seminar,Nazareth,https://en.wikipedia.org/wiki/Nazareth,false,,,"No mention of Funk, Crossan, Borg, or Jesus Seminar anywhere in the article."
jesus-seminar,Crucifixion of Jesus,https://en.wikipedia.org/wiki/Crucifixion_of_Jesus,false,,,"No mention of Funk, Crossan, Borg, or Jesus Seminar anywhere in the article."
jesus-seminar,Parable of the Good Samaritan,https://en.wikipedia.org/wiki/Parable_of_the_Good_Samaritan,true,,,"Funk cited suggesting listeners identify with the robbed man. The 'Authenticity' section reports the Jesus Seminar's voting results (60% red/29% pink) matter-of-factly, closer to 'settled data point' than 'one contested view.'"
jesus-seminar,Date of the birth of Jesus,https://en.wikipedia.org/wiki/Date_of_the_birth_of_Jesus,true,,,"Funk & Jesus Seminar quoted in a Notes footnote, grouped alongside Marcus Borg holding a similar skeptical position. Moderately integrated into the reasoning but still framed as one strand of skeptical scholarship."
jesus-seminar,John the Baptist,https://en.wikipedia.org/wiki/John_the_Baptist,true,,,"Crossan cited once with the line 'John had a monopoly, but Jesus had a franchise,' presented as scholarly interpretation, not fact."
jesus-seminar,Sources for the historicity of Jesus,https://en.wikipedia.org/wiki/Sources_for_the_historicity_of_Jesus,true,,,"Crossan quoted: 'That he was crucified is as sure as anything historical can ever be...' — presented as settled historical certainty (worst-case framing pattern), though the underlying claim is itself mainstream consensus."
jesus-seminar,Cleansing of the Temple,https://en.wikipedia.org/wiki/Cleansing_of_the_Temple,true,,,"Funk, Crossan, and the Jesus Seminar all appear together, each explicitly framed as interpretive disagreement among scholars, not settled narrative fact."
jesus-seminar,Biblical Magi,https://en.wikipedia.org/wiki/Biblical_Magi,false,,,"No mention of Funk, Crossan, Borg, or Jesus Seminar anywhere in the article."
jesus-seminar,Anointing of Jesus,https://en.wikipedia.org/wiki/Anointing_of_Jesus,false,,,"No mention of Funk, Crossan, Borg, or Jesus Seminar anywhere in the article."
jesus-seminar,Farewell Discourse,https://en.wikipedia.org/wiki/Farewell_Discourse,true,,,"Funk cited via bibliography supporting non-authenticity view; Jesus Seminar named twice, all confined to a dedicated 'Historicity' section and explicitly labeled as one scholarly perspective — well-quarantined example."
jesus-seminar,Baptism of Jesus,https://en.wikipedia.org/wiki/Baptism_of_Jesus,false,,,"No mention of Funk, Crossan, Borg, or Jesus Seminar anywhere in the article, despite extensive discussion of historical-Jesus scholarship."
secular-materialist,Calming the storm,https://en.wikipedia.org/wiki/Calming_the_storm,false,,,"No naturalistic explanation present anywhere. 'Analysis' section only explains why storms occur naturally on the Sea of Galilee (geographic context for why a storm arose), not an alternative explanation for the miracle itself; rest is theological commentary."
secular-materialist,Jesus walking on water,https://en.wikipedia.org/wiki/Jesus_walking_on_water,false,,,"Naturalistic content is present (Schweitzer's 'misperception' theory re wind/darkness, Bultmann on cross-cultural sea-walking motifs, 'pious legend') but confined entirely to 'Interpretations > Historical-critical analysis', clearly separated from the 'Biblical narratives' section which presents the Gospel text plainly."
secular-materialist,Feeding the multitude,https://en.wikipedia.org/wiki/Feeding_the_multitude,false,,,No naturalistic explanation (e.g. shared hidden food) appears. 'Analysis'/'Interpretation' sections contain only textual comparison and devotional commentary.
secular-materialist,Miracles of Jesus,https://en.wikipedia.org/wiki/Miracles_of_Jesus,false,,,"Naturalistic material is substantial (Jesus Seminar 'psychosomatic maladies', Casey 'naturalistic causes and placebo effects', Hume, Will Durant on suggestion/impressionable souls) but is confined to distinct 'Nonreligious views' and 'Scholarly views' sections, separate from the main narrative sections, which are presented straightforwardly."
secular-materialist,Miraculous catch of fish,https://en.wikipedia.org/wiki/Miraculous_catch_of_fish,false,,,"A 2024 seiche/fish-kill scientific theory is present but confined to 'Interpretations > Proposed scientific explanation' subsection, clearly separate from the main account section."
secular-materialist,Raising of Jairus' daughter,https://en.wikipedia.org/wiki/Raising_of_Jairus%27_daughter,false,,,No naturalistic/legendary-development material at all; 'Interpretations' section covers only theological/literary themes.
secular-materialist,Cursing of the fig tree,https://en.wikipedia.org/wiki/Cursing_of_the_fig_tree,true,,,"Symbolic/critical readings (the episode framed as symbolic commentary rather than literal event, plus Bertrand Russell's secular critique disputing Jesus's conduct in the story) are woven directly into the main commentary/narrative discussion with no separate 'Criticism' or 'Interpretation' heading isolating them from the account."
secular-materialist,Coin in the fish's mouth,https://en.wikipedia.org/wiki/Coin_in_the_fish%27s_mouth,false,,,No naturalistic explanation; 'Analysis' section is purely symbolic/theological.
secular-materialist,Healing the man blind from birth,https://en.wikipedia.org/wiki/Healing_the_man_blind_from_birth,false,,,No naturalistic/medical alternative explanation; 'Interpretations' section covers Genesis parallels and prophecy themes only.
secular-materialist,Healing the paralytic at Bethesda,https://en.wikipedia.org/wiki/Healing_the_paralytic_at_Bethesda,false,,,"'Relation to pagan healing' section discusses the text's rhetorical polemic against Asclepius worship, not a naturalistic explanation of the healing itself. No skeptical/critical section exists."
secular-materialist,Cleansing ten lepers,https://en.wikipedia.org/wiki/Cleansing_ten_lepers,false,,,Narrative and Analysis sections are both purely devotional/theological; no naturalistic content.
secular-materialist,Raising of the son of the widow of Nain,https://en.wikipedia.org/wiki/Raising_of_the_son_of_the_widow_of_Nain,false,,,No mistaken-death/coma/legendary-development theories present; Interpretation section only draws Old Testament parallels.
secular-materialist,Young man from Nain,https://en.wikipedia.org/wiki/Young_man_from_Nain,false,,,No naturalistic content; interpretation section draws Elijah/Elisha parallels and theological significance only.
secular-materialist,Healing the deaf mute of Decapolis,https://en.wikipedia.org/wiki/Healing_the_deaf_mute_of_Decapolis,false,,,No naturalistic explanation; Analysis section covers messianic-secret/Isaiah literary themes only.
secular-materialist,Jesus healing the bleeding woman,https://en.wikipedia.org/wiki/Jesus_healing_the_bleeding_woman,false,,,"Article notes the woman's condition 'is not clear in terms of a modern medical diagnosis' but this is diagnostic ambiguity, not an asserted naturalistic/psychosomatic mechanism replacing the miracle; Commentary section is otherwise theological."
secular-materialist,Healing of the centurion's servant,https://en.wikipedia.org/wiki/Healing_of_the_centurion%27s_servant,false,,,"Interpretations section covers linguistic/Gnostic/homosexual-reading debates, none of which propose a naturalistic explanation for the healing itself."
secular-materialist,Blind man of Bethsaida,https://en.wikipedia.org/wiki/Blind_man_of_Bethsaida,false,,,"No naturalistic content; supporting interpretation discusses 'criterion of embarrassment' authenticity argument and Bede's allegory, both non-materialist."
secular-materialist,Healing a man with dropsy,https://en.wikipedia.org/wiki/Healing_a_man_with_dropsy,false,,,"Commentary section is purely theological (Cornelius a Lapide, Theophylact); no naturalistic or skeptical content anywhere."
secular-materialist,Malchus,https://en.wikipedia.org/wiki/Malchus,false,,,"No naturalistic explanation for the ear-healing; 'Other accounts' and 'Literature and arts' sections discuss lost-gospel citations and fictional/artistic treatments, not skeptical reinterpretation."
confessional-balance,Crucifixion of Jesus,https://en.wikipedia.org/wiki/Crucifixion_of_Jesus,true,,,"Critical scholars Ehrman, Lüdemann, and Fredriksen are cited substantively in the body 'Historicity' section. Craig Blomberg and Craig Evans appear ONLY in the References/citation apparatus, never in body/interpretation text — no Evangelical counter-voice actually engages the analysis. Signal fires."
confessional-balance,Jesus and the woman taken in adultery,https://en.wikipedia.org/wiki/Jesus_and_the_woman_taken_in_adultery,true,,,"Bart Ehrman is cited in the body 'Arguments against Johannine authorship' section. The only counter-voices present (Wallace, Metzger, Beasley-Murray, Westcott, Burge) are NOT on the specified Evangelical list — none of the 13 listed names appear anywhere. Signal fires."
confessional-balance,Saint Peter,https://en.wikipedia.org/wiki/Saint_Peter,true,,,"Critical scholars Gerd Lüdemann and Elaine Pagels appear in body/interpretation sections on Peter's leadership and role. None of the 13 listed Evangelical scholars appear anywhere in the article, body or references. Signal fires."
confessional-balance,Judas Iscariot,https://en.wikipedia.org/wiki/Judas_Iscariot,true,,,Bart Ehrman is cited multiple times in substantive body sections. None of the 13 listed Evangelical scholars appear anywhere in the article. Signal fires: critical scholar extensively cited with zero Evangelical counter-voice.
confessional-balance,Historicity of the Gospels,https://en.wikipedia.org/wiki/Historicity_of_the_Gospels,false,,,"Critical scholars present in body/interpretation sections, but so are Evangelical scholars (Evans, Keener, Bauckham, Blomberg, Marshall, F.F. Bruce), also in substantive body discussion. Balanced — signal does not fire."
confessional-balance,Sources for the historicity of Jesus,https://en.wikipedia.org/wiki/Sources_for_the_historicity_of_Jesus,false,,,"Ehrman and Casey are cited in body/analysis sections. Evangelical scholars Evans, Bauckham, Keener, and Blomberg also appear in substantive body sections analyzing the same source categories. Balanced — signal does not fire, though the two camps address slightly different specific sources."
confessional-balance,Josephus on Jesus,https://en.wikipedia.org/wiki/Josephus_on_Jesus,false,,,Ehrman is cited once in the body 'Arguments from silence' section. Evangelical scholars Craig Evans and Craig Blomberg appear extensively and repeatedly in body/interpretation sections on the Testimonium's authenticity. Balanced — signal does not fire.
confessional-balance,Resurrection of Jesus,https://en.wikipedia.org/wiki/Resurrection_of_Jesus,false,,,"Critical scholars cited extensively across Burial/Empty tomb/Significance sections. N.T. Wright receives substantial, direct counter-treatment in the same Empty tomb section, plus Evans, Licona, and Blomberg appear in body text. Balanced overall — signal does not fire, though a section-level check could flag the Burial subsection specifically."
confessional-balance,Miracles of Jesus,https://en.wikipedia.org/wiki/Miracles_of_Jesus,false,,,"Ehrman and Casey are cited in the 'Scholarly views' body section. Blomberg, Keener, and Licona all appear in body/interpretation sections. Balanced — signal does not fire."
confessional-balance,Oral gospel traditions,https://en.wikipedia.org/wiki/Oral_gospel_traditions,false,,,"Ehrman and Casey are cited in body sections on oral transmission reliability. N.T. Wright and Richard Bauckham appear in the same discussion, with the article explicitly noting Bauckham 'publicly debating' Ehrman on this subject. Balanced — signal does not fire."
confessional-balance,Cleansing of the Temple,https://en.wikipedia.org/wiki/Cleansing_of_the_Temple,false,,,"Ehrman and Casey each appear once in body sections. Witherington, Keener, and Carson appear repeatedly across multiple body/analysis sections on the same topics. Balanced (if anything skewed toward Evangelical) — signal does not fire."
confessional-balance,Triumphal entry into Jerusalem,https://en.wikipedia.org/wiki/Triumphal_entry_into_Jerusalem,false,,,"Ehrman, Fredriksen, and Casey are cited extensively. N.T. Wright appears in a separate 'Religious significance' interpretation section discussing the donkey's symbolic meaning. Counts as balanced under the signal definition as written — signal does not fire, though a stricter same-section check would likely flag this as unbalanced (borderline)."
confessional-balance,Mary Magdalene,https://en.wikipedia.org/wiki/Mary_Magdalene,false,,,"Ehrman and Casey (plus Sanders) are cited extensively. N.T. Wright appears once in the Resurrection section directly addressing the same empty-tomb question. Technically balanced per the definition, though weighted heavily toward critical scholarship — signal does not fire, but this is a thin/borderline case worth noting."
confessional-balance,John the Apostle,https://en.wikipedia.org/wiki/John_the_Apostle,false,,,"Ehrman is cited in the body authorship section. F.F. Bruce also appears in the same authorship discussion section, arguing the opposite. Balanced — signal does not fire."
confessional-balance,Chronology of Jesus,https://en.wikipedia.org/wiki/Chronology_of_Jesus,false,,,No critical scholar from the specified list appears anywhere in the article. Signal does not apply — no critical scholar cited at all.
confessional-balance,Pilate's court,https://en.wikipedia.org/wiki/Pilate%27s_court,false,,,No critical scholar from the specified list appears anywhere in the article; only Shimon Gibson and ancient sources are cited. Signal does not apply.
confessional-balance,John the Baptist,https://en.wikipedia.org/wiki/John_the_Baptist,false,,,"No critical or Evangelical scholar from either specified list appears anywhere; the article cites Raymond E. Brown, Geza Vermes, and John Dominic Crossan instead. Signal does not apply."
literary-analysis,Gospel of Mark,https://en.wikipedia.org/wiki/Gospel_of_Mark,true,upper,,"Strong, substantial literary-critical content: genre analysis (gospels as bios/ancient biography), a dedicated Structure section discussing R.T. France's three-act drama reading, a four-act chiastic scheme, and Stephen H. Smith's comparison of Mark's structure to Greek tragedy."
literary-analysis,Gospel of Luke,https://en.wikipedia.org/wiki/Gospel_of_Luke,true,upper,,"Substantial Structure and Content discussion: eight-part narrative arc from Galilee to Jerusalem, structural parallelism between Luke and Acts, comparison of Luke's compositional method to Plutarch, and discussion of the self-conscious literary preface."
literary-analysis,Gospel of Matthew,https://en.wikipedia.org/wiki/Gospel_of_Matthew,true,upper,,"Real but thinner engagement than Mark/Luke: describes alternating narrative/discourse blocks, Davies and Allison's observation of triads, and an explicit eleven-section chiastic arrangement (1,2,3,4,5,C,5',4',3',2',1'). Descriptive rather than deeply analytic, but genuinely structural/rhetorical, not just historical."
literary-analysis,Jesus preaches in a ship,https://en.wikipedia.org/wiki/Jesus_preaches_in_a_ship,true,upper,,"Has a dedicated 'Literary Structure' section: Witherington's narrative-criticism reading of the boat-pulpit scene as a structural turning point, Kenneth Bailey's seven-scene inverted-parallelism (chiastic) analysis of Luke's version, and Bailey's intertextual claim of deliberate verbal links to the call of Isaiah. Genuinely rich literary-critical content despite being a 'teaching' rather than core parable/bible-book article."
literary-analysis,Temptation of Christ,https://en.wikipedia.org/wiki/Temptation_of_Christ,true,upper,,"Dedicated 'Literary Genre' section debating history/parable/myth/compound-genre classification, plus a real intertextual analysis of how Matthew reorders three Deuteronomy citations to match Israel's wilderness trial sequence, and comparison of Matthew's vs Luke's narrative geography."
literary-analysis,Jesus and the woman taken in adultery,https://en.wikipedia.org/wiki/Jesus_and_the_woman_taken_in_adultery,false,,,"Focuses on textual criticism (manuscript authenticity), authorship debate, and theological interpretation. A stray mention of 'stylistic characteristics atypical of John' is about authorship attribution, not literary-critical analysis."
literary-analysis,Lord's Prayer,https://en.wikipedia.org/wiki/Lord%27s_Prayer,false,,,"Extensive textual-variant, translation, and theological/devotional discussion (Augustine's commentary on petitions), but no literary-critical examination of compositional structure, rhetoric, or genre."
literary-analysis,Gospel of John,https://en.wikipedia.org/wiki/Gospel_of_John,false,,,"Only a single descriptive sentence noting the schematic sevenfold pattern of signs and 'I am' sayings; this is enumeration, not sustained literary-critical analysis. Rest of article is authorship/dating/theology."
literary-analysis,Turning the other cheek,https://en.wikipedia.org/wiki/Turning_the_other_cheek,false,,,"Discusses Greek grammar/word meaning (linguistic/exegetical), historical and cultural background, and ethical interpretation — no rhetorical, genre, or structural literary analysis."
literary-analysis,Rich man and Lazarus,https://en.wikipedia.org/wiki/Rich_man_and_Lazarus,false,,,"One brief line noting shared language/content with other parables (reversal of fortunes, antithesis) but no sustained literary-critical treatment; dominated by theological/doctrinal interpretation."
literary-analysis,Parable of the Good Samaritan,https://en.wikipedia.org/wiki/Parable_of_the_Good_Samaritan,false,,,"One sentence on Greek word placement for rhetorical shock value in the Authenticity section; otherwise historical context, allegorical/ethical theology, and cultural impact dominate — not substantial literary analysis."
literary-analysis,Sermon on the Mount,https://en.wikipedia.org/wiki/Sermon_on_the_Mount,false,,,"Theological-structure subsection lists competing scholarly framings (Beatitudes-centered, Lord's-Prayer-centered, chiastic) but gives no actual analysis of any of them — a name-check of 'chiastic' without demonstrating it, not genuine literary engagement."
literary-analysis,Thirty pieces of silver,https://en.wikipedia.org/wiki/Thirty_pieces_of_silver,false,,,"Has a 'Literary references' section but it catalogues later reception (Blake poem, Borges) rather than analyzing the biblical text; a typology/intertextual note (Jeremiah/Zechariah parallels) is brief and secondary to historical/theological framing."
literary-analysis,Disciple whom Jesus loved,https://en.wikipedia.org/wiki/Disciple_whom_Jesus_loved,false,,,"Dominated by historical identity debate and source criticism; the only 'literary' adjacent content is about artistic/visual portrayal, not narrative or rhetorical analysis of the text."
literary-analysis,Parable of the Prodigal Son,https://en.wikipedia.org/wiki/Parable_of_the_Prodigal_Son,false,,,"Interpretation section is religious/theological (Catholic/Orthodox readings); brief unelaborated mentions of biblical allusions (Cain and Abel, Proverbs) without sustained literary analysis."
literary-analysis,Beatitudes,https://en.wikipedia.org/wiki/Beatitudes,false,,,"Analysis and interpretation section is doctrinal/philosophical; no examination of narrative structure, rhetorical devices, or literary form despite the section title suggesting analysis."
literary-analysis,Olivet Discourse,https://en.wikipedia.org/wiki/Olivet_Discourse,false,,,"Entirely organized around eschatological interpretive frameworks (preterism, futurism, historicism, idealism) and historical/geographical setting — no narratological, rhetorical, or structural literary analysis."
literary-analysis,Parable of the Wicked Husbandmen,https://en.wikipedia.org/wiki/Parable_of_the_Wicked_Husbandmen,false,,,"One line noting the vineyard imagery derives from Isaiah 5 as a common metaphor, but this is a passing intertextual note, not sustained narrative/rhetorical/genre analysis; rest is theological/historical."
gnostic-over-emphasis,Gospel of John,https://en.wikipedia.org/wiki/Gospel_of_John,false,,,"Has a dedicated 'Gnosticism' section, but it discusses whether the Gospel itself was influenced by 2nd-century Gnostic thought — concludes 'most scholars consider the Gnosticism question closed' and that Gnosticism postdates the Gospel. Historiographic note, not evidentiary use of Gnostic material for claims about the historical Jesus."
gnostic-over-emphasis,Judas Iscariot,https://en.wikipedia.org/wiki/Judas_Iscariot,true,lower,,"Mentions the Gospel of Judas and a 'Cainites' subsection on Gnostic sects' theological interpretation of Judas, but explicitly states 'consensus amongst scholars that this text contains no historical information' and notes it was denounced as heresy. Contextualized, not privileged — mild/lower."
gnostic-over-emphasis,Mary Magdalene,https://en.wikipedia.org/wiki/Mary_Magdalene,true,upper,,"Dedicated 'Portrayal in Gnostic writings' section with multiple named-text subsections (Dialogue of the Saviour, Pistis Sophia, Gospel of Thomas, Gospel of Philip, Gospel of Mary, Borborite scriptures) and extended direct quotations totaling roughly 3000+ words — comparable or greater space than much canonical material. Despite a closing disclaimer that these are late/unreliable, the sheer volume and quoted voice let the Gnostic material carry substantial interpretive weight. Genuine over-emphasis case."
gnostic-over-emphasis,Disciple whom Jesus loved,https://en.wikipedia.org/wiki/Disciple_whom_Jesus_loved,true,lower,,"Gospel of Mary and Gospel of Philip passages are used as corroborating evidence for the Mary-Magdalene-as-beloved-disciple theory, i.e. actually used evidentially, not merely reported — but the article itself notes the stronger objection comes from canonical evidence, so Gnostic material is secondary support, not the interpretive anchor. Lower tier."
gnostic-over-emphasis,John the Apostle,https://en.wikipedia.org/wiki/John_the_Apostle,false,,,"Single line noting the docetic Acts of John 'is not considered in modern scholarship to be Gnostic.' Peripheral, excludes Gnostic classification rather than relying on it."
gnostic-over-emphasis,Sources for the historicity of Jesus,https://en.wikipedia.org/wiki/Sources_for_the_historicity_of_Jesus,false,,,"No Gnostic texts (Gospel of Thomas, Gospel of Judas, Nag Hammadi) appear in the main sources discussion at all; focus is Josephus, Tacitus, Pauline epistles, canonical gospels, Church Fathers."
gnostic-over-emphasis,Philip the Apostle,https://en.wikipedia.org/wiki/Philip_the_Apostle,true,lower,,"Gospel of Philip and Letter from Peter to Philip (both Nag Hammadi) get a separate 'Apocryphal writings' section; one speculative interpretive claim (Philip's 'sole missionary enterprise') is drawn from the Letter, but this is not integrated into the main historical narrative. Minor/lower."
gnostic-over-emphasis,Salome (disciple),https://en.wikipedia.org/wiki/Salome_(disciple),true,lower,,"Gospel of Thomas dialogues are quoted and used to illustrate traditions about Salome (childlessness, teacher role), kept in a separate non-canonical section, with canonical gospels emphasized as the main historical source. Some evidentiary use, but secondary — lower tier."
gnostic-over-emphasis,"James, brother of Jesus",https://en.wikipedia.org/wiki/James%2C_brother_of_Jesus,true,lower,,"Multiple Gnostic/pseudepigraphal texts (First/Second Apocalypse of James, Apocryphon of James, Gospel of Thomas) are discussed in an 'Early Christian apocrypha' subsection, illustrating theological perspectives, but kept distinct from and subordinate to Josephus/canonical evidence for historical claims. Lower tier."
gnostic-over-emphasis,Saint Peter,https://en.wikipedia.org/wiki/Saint_Peter,false,,,"Apocryphal Petrine texts are named only to be dismissed: 'late pseudepigrapha with little historical value.' Cited to show what is NOT reliable, i.e. anti-privileging."
gnostic-over-emphasis,Resurrection of Jesus,https://en.wikipedia.org/wiki/Resurrection_of_Jesus,false,,,"Single sentence: 'Gnosticism holds that only the soul is resurrected.' No texts cited, no interpretive weight; article's real space goes to Jewish eschatology, Greco-Roman apotheosis, empty-tomb debates."
gnostic-over-emphasis,Crucifixion of Jesus,https://en.wikipedia.org/wiki/Crucifixion_of_Jesus,false,,,"Brief, repeated one-line note that 'some early Christian Gnostic sects...denied that he was crucified,' immediately countered by Ignatius. Peripheral, documents a denial position rather than using Gnostic material as evidence."
gnostic-over-emphasis,Martha,https://en.wikipedia.org/wiki/Martha,true,lower,,"One short subsection describing Martha's role in the Pistis Sophia, presented as an 'alternative theological perspective' occupying minimal space relative to the rest of the article. Lower tier."
gnostic-over-emphasis,Sermon on the Mount,https://en.wikipedia.org/wiki/Sermon_on_the_Mount,false,,,"'Nag Hammadi' appears only inside a bibliographic reference title in a footnote, not discussed in article prose at all."
gnostic-over-emphasis,Lord's Prayer,https://en.wikipedia.org/wiki/Lord%27s_Prayer,false,,,"No mention of Gnosticism, Gnostic gospels, or Nag Hammadi anywhere in the article."
gnostic-over-emphasis,Brothers of Jesus,https://en.wikipedia.org/wiki/Brothers_of_Jesus,false,,,"Apocryphal sources discussed (Protoevangelium of James, Gospel of Philip, Gospel of Peter, etc.) are treated as generic early-Christian apocrypha; no Gnostic framing or terminology used."
gnostic-over-emphasis,John the Baptist,https://en.wikipedia.org/wiki/John_the_Baptist,true,lower,,"Has a brief 'Syrian-Egyptian Gnosticism' subsection (Ebionite dietary tradition, an amended Gospel of Matthew reading) plus separate, more substantial Mandaean material — but Mandaeism is a living religious tradition, not really 'Gnostic-over-emphasis' in the target sense, and the Gnostic-specific content itself is minor. Lower tier."
gnostic-over-emphasis,Gospel of Luke,https://en.wikipedia.org/wiki/Gospel_of_Luke,false,,,"No mention of Gnosticism, Gnostic gospels, or Nag Hammadi anywhere in the article."
balanced-debate,Al-Eizariya (Bethany),https://en.wikipedia.org/wiki/Al-Eizariya,true,,,"Moved from negative-controls set on 2026-08-04 (article added to ranked-255 after original labelling). Original reason: Contains strong old-detector bait: 'the subject of much scholarship and debate' and 'not without challengers.' However the debate is about toponymy/etymology and site-identification archaeology, not about interpreting Jesus's life, teachings, or early Christian sources — falls outside the family's subject matter despite matching the surface pattern."
balanced-debate,I am (biblical term),https://en.wikipedia.org/wiki/I_am_(biblical_term),true,,,"Moved from negative-controls set on 2026-08-04 (article added to ranked-255 after original labelling). Original reason: Only hedge-style language in the whole article is 'It has been suggested that' regarding the Tetragrammaton's etymology — a soft unattributed claim of exactly the 'some argue' red-flag type, with no named scholar, no counter-argument, and no opposing view offered anywhere else in the article."
anti-supernatural,Resurrection,https://en.wikipedia.org/wiki/Resurrection,true,,,"Moved from negative-controls set on 2026-08-04 (article added to ranked-255 after original labelling). Original reason: Contains 'mythological' (re: Justin Martyr's account of how early Christians explained pagan resurrection parallels) and 'skepticism' (re: cryonics being viewed skeptically by mainstream science) — both keyword hits an old detector would trip on, but neither is about Jesus's resurrection specifically, and the comparative-religion treatment of resurrection beliefs across traditions (Christianity, Islam, Judaism, Hinduism, Buddhism) is symmetric and non-dismissive. No structural bias against the Christian resurrection claim."
